JOB_TYPE,DEPTH_M,DIAMETER_MM,MATERIAL,LENGTH_M,JOB_COST
1,1.8,250,0,12.17,12977.06605
0,3.9,250,0,15.87,13777.6139
1,3.83,125,1,26.6,16546.93604
1,1.64,50,1,38.18,3967.618859
1,3.39,250,1,23.95,22423.13485
1,3.49,125,2,26.46,13717.702330000002
1,2.37,90,0,30.31,8362.370711
1,2.43,90,0,38.31,10325.56495
1,3.9,250,0,14.47,22423.13485
1,3.77,63,1,22.89,9422.869706
0,3.6,200,1,30.54,10750.69022
1,3.56,90,1,13.77,9572.429169
1,2.0,90,0,27.89,6869.636535
1,2.8,50,0,16.59,4671.174836
1,3.67,250,2,38.31,22423.13485
1,1.98,250,0,15.3,22423.13485
1,2.49,250,1,18.17,22423.13485
1,3.29,63,0,14.94,5026.763009
1,2.32,63,0,26.28,5066.937341
1,2.86,250,1,29.18,22423.13485
1,1.83,200,1,18.7,11565.43476
0,3.81,125,0,36.83,5846.168247
1,2.77,200,1,38.31,22423.13485
1,3.07,200,0,26.38,20018.25974
1,3.0,90,0,25.88,10468.117740000002
1,2.1,90,0,23.47,6750.297237999999
1,1.89,125,1,31.9,9587.888912
0,2.98,90,1,29.63,4088.2694100000003
1,2.2,250,2,34.28,19578.141059999998
0,2.6,50,1,26.64,1749.84168
1,1.45,200,1,29.27,7281.2684420000005
1,1.47,63,0,30.15,3723.9020960000003
1,1.62,200,1,29.45,13271.8683
1,1.45,125,1,13.7,4203.991865
0,2.93,90,2,38.31,5006.687964
1,1.89,50,1,14.28,2663.798271
1,2.0,63,0,24.42,5518.001033
1,3.26,63,2,38.31,10062.2605
0,1.61,200,1,19.06,3348.0064420000003
1,1.85,200,1,16.48,11130.4942
1,3.78,63,0,12.17,5155.177466
1,1.46,50,0,18.0,2404.014454
1,3.25,250,0,31.74,22423.13485
0,2.44,63,0,12.75,1749.84168
0,3.09,90,2,25.58,3680.452686
1,3.9,63,2,14.96,8442.779540000001
0,3.39,90,1,37.26,4834.231931
0,3.9,250,1,25.16,17842.56634
1,1.9,63,2,28.47,5048.737419
1,3.09,63,1,24.74,6932.988169
0,1.73,63,0,29.69,1749.84168
1,1.95,63,1,31.39,4559.797057
0,3.9,125,0,29.72,7237.859839
1,3.3,50,2,13.11,5103.7869789999995
1,1.98,250,0,33.01,22423.13485
1,2.12,250,1,28.11,22423.13485
1,2.41,250,2,23.04,22423.13485
1,2.73,200,0,38.31,22423.13485
1,2.02,250,1,35.91,21903.18098
1,3.46,63,0,26.75,8373.784615
1,2.06,200,0,25.65,14799.17719
1,2.94,200,0,24.34,21721.45757
0,2.6,250,1,38.31,19561.37703
1,2.62,90,2,22.16,8944.761620000001
1,2.95,250,0,38.31,22423.13485
1,1.54,50,0,37.97,2995.796205
0,1.67,250,0,24.53,6695.130791
1,1.97,125,2,17.11,8006.872858
0,3.43,63,0,13.68,2156.900043
1,3.22,90,0,24.02,10645.28312
1,3.76,125,0,30.35,18373.49694
1,3.9,125,0,21.68,16703.58412
1,3.9,90,0,30.71,17014.87609
1,1.92,63,0,26.97,4172.765161
1,1.91,63,0,30.1,4677.079199
1,3.15,63,0,38.31,9571.490619
0,2.45,200,1,23.22,5758.6167479999995
1,3.9,200,0,18.36,22423.13485
0,2.14,90,0,12.17,1749.84168
1,1.63,90,0,24.27,4582.609179
1,1.76,250,0,14.31,21785.21586
1,2.69,250,0,22.7,22423.13485
1,1.73,250,1,17.32,12562.32309
1,3.13,63,0,26.05,7770.064684
1,2.8,200,1,38.31,22423.13485
0,2.07,125,2,30.28,3772.6796990000003
1,3.9,90,0,24.78,13643.8256
1,3.42,63,0,21.7,7685.985484000001
0,2.27,125,0,13.5,2777.744485
1,2.03,90,1,34.27,7998.228623
1,3.86,200,0,29.75,22423.13485
1,1.88,200,0,18.87,11718.1393
1,1.78,63,2,38.31,6201.3291659999995
0,2.05,90,1,31.49,2754.993687
0,2.52,200,2,27.97,6075.488621
0,2.41,125,2,12.75,2729.896656
1,2.01,50,2,15.35,2549.2981019999997
0,3.09,125,0,17.31,3874.4830380000003
1,3.36,250,0,37.69,22423.13485
0,2.1,90,1,23.1,2238.356185
0,2.54,200,0,38.15,7172.616115999999
1,2.21,125,0,33.33,10582.20243
1,1.52,125,0,26.16,5889.500983
1,1.78,63,1,38.31,4083.8458579999997
0,1.86,125,0,17.87,3064.6008690000003
1,2.63,90,0,16.91,7845.056237999999
0,1.45,125,1,23.29,1749.84168
0,3.15,125,0,35.05,5573.052334
1,1.93,200,1,14.85,11289.54428
1,1.52,50,0,15.6,1950.406233
1,2.27,200,2,25.99,16775.9929
1,2.88,90,1,20.62,7284.419834
0,3.9,250,0,38.31,16124.698040000001
1,2.35,200,1,16.68,13864.59911
1,2.06,63,0,17.17,3729.5336469999997
1,1.83,200,2,17.21,9929.936231
1,2.34,90,0,38.31,9487.902907
1,3.9,200,0,27.9,22423.13485
0,3.9,125,0,17.1,4698.501024
0,2.67,90,2,26.61,3271.934906
1,2.45,63,0,27.38,5694.427466
1,2.16,125,0,17.4,7741.555558
1,3.71,50,0,20.82,5897.831695
0,2.07,250,0,15.06,6786.819474
1,3.82,50,0,32.91,7768.593481
1,1.84,200,0,38.31,17585.765919999998
1,3.9,250,0,22.23,22423.13485
1,2.46,63,0,38.31,7040.3117760000005
0,2.82,90,1,28.3,3410.1990560000004
1,1.77,125,0,38.31,10737.17938
1,1.98,50,0,13.99,2967.064064
0,2.08,125,0,21.26,3119.020582
1,2.24,63,1,18.04,4105.894286
1,1.74,50,1,19.92,2811.46525
1,2.13,90,0,16.7,6075.78549
1,1.53,200,1,38.31,14342.34005
1,1.45,63,2,38.31,4233.447095
1,3.2,200,1,17.19,19185.8159
0,3.57,63,0,14.8,2225.061427
1,1.45,125,1,21.09,5474.181079999999
0,1.84,250,1,36.82,13523.42703
1,3.9,200,0,17.98,22423.13485
1,2.62,90,2,21.31,9646.676328
1,3.6,90,1,16.05,13359.261040000001
1,3.2,90,2,38.31,13306.43621
1,3.18,63,0,35.9,8837.122931
1,2.82,63,0,12.17,3524.850946
1,2.23,200,0,23.9,15809.517919999998
1,2.55,90,0,38.31,10592.57533
1,1.45,125,0,29.61,7618.064590999999
0,3.9,63,2,12.71,2055.408532
1,2.01,250,0,17.9,16598.52151
1,2.04,250,2,21.82,22423.13485
1,3.08,63,0,38.31,8370.107356999999
1,2.98,63,2,14.56,4438.937918
1,2.48,200,0,22.2,15537.55236
1,2.15,90,2,16.34,6388.925512
1,1.45,63,2,38.31,3540.273793
1,2.81,125,1,36.38,15512.531009999999
0,2.72,90,2,23.95,2892.604737
0,2.17,90,1,38.31,3242.6854789999998
1,3.2,90,1,13.09,9143.462406
1,1.88,200,2,38.31,16782.74273
1,3.75,125,1,38.31,17930.29344
1,3.9,63,0,16.5,9253.05768
1,1.77,125,1,23.55,8388.070746
1,3.9,250,1,19.45,22423.13485
1,3.9,90,2,14.55,8764.099581
1,3.52,50,1,15.51,5530.046593
1,2.49,250,0,26.57,22423.13485
1,2.28,90,2,20.1,6985.29858
1,3.78,125,0,23.56,17775.61795
1,3.13,250,1,18.26,22423.13485
0,1.55,125,0,18.91,2383.508477
1,3.34,90,0,19.45,10407.68339
1,3.08,90,0,24.61,9858.174385
1,2.47,50,0,19.27,3760.250675
0,2.97,50,1,12.17,1749.84168
1,3.82,50,0,23.03,4919.640851
0,3.34,50,0,25.74,2119.563715
0,1.45,63,0,30.64,1749.84168
0,1.45,125,0,33.68,1987.0619739999997
1,1.54,90,0,14.85,4363.358216
0,2.14,125,2,32.12,3510.564554
1,2.62,90,1,30.34,9733.066389
1,3.61,90,0,25.08,11906.29325
1,3.21,250,0,19.61,22423.13485
1,1.45,125,0,18.96,5964.784269
1,2.09,200,1,33.8,16508.297880000002
1,2.23,200,2,37.15,22423.13485
1,1.97,250,1,12.17,12839.25988
0,2.82,90,0,21.53,2958.549905
1,3.9,125,2,24.02,19962.55461
1,2.97,50,0,23.97,4250.956815
0,2.0,250,2,37.19,7989.773837999999
1,2.28,90,1,13.55,5227.9467
0,2.44,90,1,37.49,3496.779468
1,3.79,125,0,38.31,21261.45228
0,1.79,63,1,12.23,1749.84168
1,2.33,250,1,38.31,22423.13485
1,2.04,90,1,24.03,6293.911374
0,3.08,200,1,13.4,5991.006454
0,1.88,125,0,25.59,3048.3293519999997
1,2.41,63,1,18.3,5141.692235
1,1.87,90,0,24.62,6107.357156
0,3.52,250,2,18.03,18773.80325
1,3.9,125,2,38.31,19757.37702
1,3.9,200,2,12.17,18260.46401
0,3.9,125,0,28.99,6743.06751
0,2.49,250,0,20.84,7562.903531999999
1,3.59,90,0,26.0,13232.33358
0,3.09,90,0,29.02,3588.4410700000003
0,2.97,63,1,30.2,2860.969603
1,1.54,250,0,24.45,15232.34654
0,1.57,63,1,38.31,1749.84168
1,3.18,125,1,18.04,12033.43634
0,3.07,90,0,35.39,3815.885011
0,3.22,125,2,17.91,4421.325465999999
0,1.45,63,0,33.77,1749.84168
0,1.95,50,0,18.77,1749.84168
1,2.36,125,0,20.39,9333.129421
1,1.45,50,0,14.59,2350.028743
1,2.55,63,0,20.82,4839.022975
1,2.24,90,0,15.96,6079.941903
1,2.1,125,0,13.83,6764.685768
0,1.74,63,2,16.48,1749.84168
0,3.9,50,0,28.52,3244.982565
1,2.56,125,0,30.6,10552.02173
1,2.33,125,1,13.94,7413.134073
0,1.66,63,1,27.64,1749.84168
1,3.9,63,0,25.59,9273.918417
1,2.34,63,0,22.52,5254.007765
1,3.08,63,1,17.5,7085.530027
1,3.34,250,0,30.58,22423.13485
1,1.45,63,0,34.44,3717.9243469999997
1,2.22,90,1,26.78,6505.843443
1,2.4,90,0,24.17,8061.834293999999
1,2.73,90,2,18.77,8864.0096
1,3.72,90,0,28.68,12668.20059
1,2.63,63,2,12.5,3728.162967
1,3.67,125,1,23.18,17324.299469999998
1,2.36,63,1,22.41,4467.290088000001
0,2.49,250,2,21.48,6158.191925
1,3.9,125,1,37.91,22423.13485
1,2.35,250,1,29.09,20832.927969999997
1,2.65,63,1,37.59,6447.544422
1,2.9,50,0,25.82,5618.195876
1,1.45,125,1,27.71,8317.646273
0,2.38,125,0,20.45,3150.853491
1,3.9,90,0,20.08,11759.27686
1,3.9,50,1,38.31,11516.693720000001
1,2.66,250,2,29.31,22423.13485
1,2.95,90,1,38.31,14602.900480000002
0,3.9,90,1,30.47,4837.670375
1,2.1,250,0,16.62,13204.320609999999
1,1.72,90,2,34.5,6658.375093
0,3.29,50,0,24.36,2126.4752329999997
1,1.45,90,0,14.15,3449.896943
1,2.33,125,0,20.41,10336.8689
0,3.9,63,2,26.93,3444.924328
1,2.08,200,0,35.71,16559.55268
0,2.94,250,0,22.82,7377.800111
0,3.9,90,2,26.49,4031.003724
0,1.45,90,0,22.86,1749.84168
1,2.6,250,0,12.7,15494.84948
1,3.22,250,0,24.84,22423.13485
0,3.73,250,1,15.26,8782.861784
1,2.03,125,1,25.33,6436.968382999999
1,2.91,63,1,18.46,6884.422798999999
1,3.9,250,1,18.44,22423.13485
1,1.88,90,0,25.2,5691.917815999999
1,1.49,250,1,35.61,18111.63001
1,3.17,125,0,12.66,8768.724191
0,3.59,125,0,13.11,4380.610964
1,3.9,90,0,12.17,10239.39355
1,2.85,50,2,13.69,2924.269449
1,3.06,63,1,23.48,6651.624106
1,2.67,250,0,21.1,22423.13485
1,3.1,125,1,17.59,10870.94125
0,3.49,90,0,31.49,3841.752626
1,1.99,90,0,36.12,7350.895887000001
0,1.85,200,2,20.62,4095.400967
1,1.7,125,0,38.31,10370.53366
0,3.85,200,1,12.17,4284.976284
1,3.58,200,2,20.2,22423.13485
1,3.02,125,0,16.17,10108.87224
0,2.78,250,0,38.31,12523.576309999999
1,1.82,63,0,23.6,3648.402729
1,3.9,125,0,33.7,22423.13485
0,2.3,250,0,36.61,7955.287546
1,3.25,250,1,18.3,22423.13485
0,2.76,250,0,36.36,10088.97412
1,1.99,63,1,32.7,4615.408818999999
1,2.77,125,1,29.25,12737.10016
1,2.93,250,1,12.94,22423.13485
0,3.81,125,0,26.53,7156.5591269999995
1,2.67,90,0,17.1,6507.690636
0,2.14,63,0,37.11,2123.958391
0,2.37,63,0,20.66,1749.84168
0,2.75,90,1,24.29,3238.765577
1,3.27,250,1,24.35,22423.13485
1,3.9,250,0,20.98,22423.13485
0,2.09,90,0,31.69,2622.558008
0,3.13,200,0,22.8,6367.467686999999
0,2.59,90,0,30.61,3214.97003
1,2.25,200,1,28.27,16656.3019
1,2.74,200,1,18.84,21529.300209999998
0,1.58,63,1,37.61,1749.84168
1,1.45,125,0,16.91,4464.20223
1,3.15,125,1,35.32,15497.899580000001
1,1.75,63,2,25.25,3866.080823
0,2.71,125,0,22.58,4086.492418
0,1.75,63,1,17.01,1749.84168
0,3.85,90,1,27.21,4424.060254
1,3.9,63,1,24.36,9831.151736
0,3.8,200,0,20.52,8230.197827
1,1.91,50,2,22.67,3041.6239579999997
0,1.8,63,1,28.46,1749.84168
0,2.64,200,0,35.86,9122.864044
1,2.95,125,2,12.17,8441.333558
1,2.65,250,0,23.57,22423.13485
1,2.57,125,0,21.97,11591.87024
1,2.42,125,0,17.69,9007.423208
1,2.07,63,0,12.17,2940.452629
1,2.15,63,0,38.31,5510.294635
1,1.45,200,0,34.95,11060.751479999999
1,1.58,63,1,13.48,2769.4872809999997
1,2.45,200,2,18.11,13859.97731
1,2.74,250,2,16.75,22423.13485
1,3.9,250,1,18.27,22423.13485
1,3.9,125,0,13.27,14963.891130000002
1,1.99,125,0,27.56,10086.54835
0,1.94,250,0,14.41,5249.296586
1,1.45,125,0,21.05,6360.930118
1,3.9,125,0,36.11,21413.29374
0,1.45,90,1,15.33,1749.84168
0,1.91,125,0,28.15,3256.29475
1,2.0,90,2,13.79,4398.248185
1,3.9,50,1,38.31,10938.493129999999
0,2.73,90,1,17.19,2734.494365
1,2.85,63,2,38.31,7653.586206
1,3.38,90,1,14.79,9232.762066
1,3.9,250,1,14.81,22423.13485
0,2.84,200,0,38.31,9370.881005
1,2.19,250,1,12.17,16164.476819999998
1,3.8,200,1,14.32,20362.04639
1,1.92,63,1,38.31,5982.255159
1,3.43,200,1,23.94,22423.13485
1,2.62,90,1,20.58,8773.104534
1,3.13,125,0,24.36,15028.249759999999
0,3.9,63,0,16.86,2603.1962320000002
1,3.87,63,2,13.7,7149.822815
1,2.31,63,0,24.05,4494.984587
1,1.8,125,0,14.16,6067.008313
0,2.45,250,1,21.87,9984.457349
1,3.44,90,0,22.12,10119.87885
0,2.35,125,1,29.06,4316.012033
0,3.12,90,1,38.31,3766.87971
1,1.82,250,0,17.28,18144.427490000002
1,2.41,250,1,14.97,16723.36541
0,1.9,90,0,19.09,1758.509404
0,1.95,63,0,28.61,1749.84168
0,3.9,90,0,15.6,3727.0127340000004
1,3.9,200,0,33.01,22423.13485
1,1.94,200,1,14.93,10707.68821
1,2.23,90,1,21.86,7153.688101000001
1,3.13,90,1,35.85,13516.39741
1,2.21,125,1,16.17,7626.399309
1,2.34,63,0,22.96,5481.378245
0,1.57,200,2,32.74,4433.751638000001
1,1.99,90,0,14.36,5037.245069
0,3.9,125,0,16.88,6148.309438
0,2.39,90,0,19.15,2248.467952
0,3.0,63,0,21.6,2391.305755
1,1.86,90,0,21.5,5819.584404
1,2.75,63,2,12.17,4074.5078729999996
1,2.18,90,0,30.67,8336.361378
1,2.44,200,1,38.31,20558.71314
0,2.25,63,0,19.52,1749.84168
0,3.43,250,0,17.59,8020.544859999999
1,2.66,125,0,38.31,14153.310280000002
0,2.07,125,0,27.09,3268.121865
0,1.76,63,0,25.89,1749.84168
1,3.9,90,0,37.0,15066.017880000001
1,3.15,90,1,13.51,7603.765581999999
1,2.51,250,1,31.6,22423.13485
0,1.78,125,1,23.92,2630.838911
1,2.8,90,0,16.95,7778.637875
1,2.01,200,1,17.54,12680.07266
1,2.46,50,0,24.54,5119.859418999999
1,1.84,63,1,20.87,4242.726188000001
1,2.95,250,0,29.37,22423.13485
1,2.41,125,1,38.31,13181.33485
1,1.62,50,1,34.84,3321.557482
0,2.28,250,0,16.95,8135.3422310000005
0,2.05,250,0,27.84,7639.687773000001
1,2.91,200,1,37.42,22423.13485
1,3.9,125,0,20.43,19095.4186
1,3.52,90,1,38.31,13516.587790000001
1,1.98,90,1,17.01,4960.245097999999
1,3.23,200,1,12.17,16448.31551
1,2.07,63,1,28.63,5223.206255
1,2.42,63,2,25.33,6195.1398340000005
1,3.45,50,1,24.32,6574.4450799999995
0,2.19,125,0,20.17,3696.8739990000004
0,3.9,63,1,19.72,2833.46123
1,2.67,125,2,28.8,15528.640790000001
1,3.32,63,0,13.93,5548.00689
0,2.07,63,1,15.14,1749.84168
0,3.25,63,0,30.75,2788.878183
1,2.19,90,0,12.17,4628.699327
0,3.24,90,2,13.12,2870.32466
1,3.79,250,2,26.62,22423.13485
0,2.59,90,0,18.79,2812.4219980000003
0,3.9,90,0,32.95,6103.952677
1,2.47,90,0,21.32,6393.5396009999995
1,3.65,63,1,26.8,8110.884637
1,2.2,250,1,35.87,21358.704869999998
1,3.69,90,0,36.91,13513.44964
1,2.55,250,0,27.33,22423.13485
1,1.52,250,0,16.17,12919.88982
1,1.83,90,0,20.06,5070.332021
0,2.68,63,2,15.74,1756.2017629999998
1,3.57,63,0,36.95,9345.371139
1,3.83,63,2,19.94,7007.257737999999
1,2.98,50,1,26.7,5780.280363
1,1.88,125,1,25.49,8494.833659
1,3.9,200,2,14.3,22423.13485
1,2.64,50,0,31.36,5285.851232
1,2.31,250,1,38.31,22423.13485
1,1.45,63,0,17.28,2323.28649
1,3.9,63,2,20.31,7305.639051
1,2.17,90,0,18.85,6120.887495
1,1.94,250,1,29.03,18396.99923
1,2.99,250,2,25.62,22423.13485
1,2.06,90,0,22.69,5828.985951
1,3.9,250,0,19.53,22423.13485
1,2.95,90,1,27.52,10501.197559999999
1,1.92,50,0,12.17,2235.889525
1,2.03,200,2,24.14,13172.78712
1,1.97,50,2,18.85,3497.8544340000003
0,3.69,63,1,19.0,2554.867281
1,3.9,50,1,29.19,7846.801820000001
1,3.9,200,0,28.07,22423.13485
0,2.14,63,1,38.1,2121.931423
1,2.32,50,2,16.97,3341.944444
0,3.45,63,0,26.86,2703.544824
0,2.92,63,1,25.24,2022.2530239999999
0,1.52,250,0,22.09,5446.188112
1,2.84,125,1,38.31,17294.01895
0,2.57,200,2,31.64,7470.024031
0,3.22,50,1,27.0,2129.997575
1,3.64,50,1,13.58,4638.740941
1,3.9,63,1,21.37,9842.767746
1,1.83,90,1,18.43,5030.967769
0,2.65,90,1,30.6,3058.4555010000004
1,2.27,125,1,36.23,11378.42609
1,2.24,63,1,38.31,6850.978748
1,3.9,250,2,18.06,22423.13485
0,1.88,50,2,38.31,1749.84168
1,2.48,250,2,13.59,22423.13485
1,2.63,90,1,29.32,8315.974123
0,2.55,90,0,25.5,2554.188925
0,3.75,90,0,38.31,6181.540754
1,1.98,125,0,26.39,9143.687327
1,2.97,125,1,33.77,17199.83525
1,3.0,50,1,33.66,6489.829385
1,3.56,90,2,30.87,11862.18735
0,2.67,63,0,15.16,1776.5721239999998
1,3.31,50,1,28.0,7116.456278000001
0,1.45,63,1,18.87,1749.84168
1,3.9,200,1,17.6,22423.13485
1,2.14,125,0,26.36,9446.463959
1,2.12,125,2,30.8,12015.84748
1,2.67,125,1,15.87,9914.330935
1,2.19,125,0,22.46,9958.317425
1,3.5,63,1,18.99,6608.787497
1,3.21,63,1,16.77,6233.694232
1,2.66,200,1,38.31,21042.37945
1,1.94,63,0,19.37,3326.759367
1,2.5,250,0,24.15,22423.13485
1,1.82,63,0,12.17,2364.763924
1,2.09,63,2,35.44,6135.355174
1,3.9,63,0,12.17,6835.076690000001
1,3.23,50,2,12.17,3911.6297
1,1.65,90,2,16.33,4786.937535
1,2.18,90,0,37.71,8462.627506
0,2.01,250,0,19.26,7896.661079
1,3.86,125,0,31.13,20357.40785
1,1.78,200,1,26.95,11375.3544
1,2.19,125,1,26.9,10884.48719
1,3.19,125,2,32.43,15730.2155
1,2.26,63,0,27.19,4918.068407
1,2.67,90,0,18.23,7594.102640000001
0,2.25,63,0,23.22,1941.2650210000002
1,3.9,125,0,38.25,22423.13485
0,3.86,200,1,26.7,8977.686072
0,1.97,63,1,38.31,2184.646401
1,2.7,200,0,30.45,18226.0152
1,2.19,90,0,30.52,6596.204514999999
0,2.9,63,0,21.84,2140.9693350000002
1,2.63,90,1,38.31,10408.62962
1,2.41,200,0,38.31,19774.05907
1,1.93,200,1,35.96,18207.01779
0,2.61,125,2,12.17,3148.928122
1,3.9,125,2,13.12,15682.7563
0,2.83,50,0,20.9,1749.84168
1,2.38,90,2,31.34,8869.946306
1,2.17,90,0,22.76,7704.342606
0,2.59,125,0,38.31,4105.315197
1,3.76,90,2,30.76,11693.64476
1,1.93,200,0,17.56,13055.19693
0,3.26,63,2,28.33,3004.3071370000002
1,3.66,90,2,29.08,14839.07086
1,3.57,250,1,12.17,19583.57535
1,3.09,200,2,24.63,22423.13485
0,3.12,200,1,18.61,6371.624728
1,1.98,50,0,21.94,3672.479798
0,3.0,90,1,17.81,2893.676998
1,2.97,63,1,34.92,6974.65248
1,2.16,90,1,20.56,6907.902468000001
1,2.78,125,0,14.25,10773.64516
0,2.22,63,1,26.54,2165.33773
1,3.47,125,0,17.43,11937.74848
1,3.9,125,0,22.35,20540.25976
1,3.47,125,2,27.63,16352.25178
0,3.08,90,0,23.17,3772.4675340000003
1,2.37,250,0,12.17,14224.981619999999
0,2.33,90,2,22.76,2733.541538
0,1.45,90,0,24.07,1749.84168
0,2.2,90,2,32.19,2663.927824
1,2.08,50,1,20.3,3008.2323899999997
1,2.0,250,1,24.84,16814.04395
1,1.58,90,1,31.52,5628.185391
1,2.9,63,1,35.95,7898.9489969999995
1,3.01,125,0,17.9,8014.080873000001
1,2.92,90,2,27.83,10714.87102
1,3.36,63,2,18.5,5664.28392
0,1.69,63,0,20.34,1749.84168
0,3.9,50,0,16.18,2943.0152160000002
1,3.9,200,1,38.31,22423.13485
0,3.24,50,1,21.44,2242.350393
1,3.11,250,0,15.28,22423.13485
1,1.96,90,0,12.17,4178.288095
0,3.69,125,1,38.31,6451.497115
1,2.61,90,0,34.74,8763.262709999999
1,3.07,90,0,17.53,7685.337961
1,3.9,63,0,30.57,10607.98532
1,2.04,63,0,12.17,3254.085766
1,3.68,250,0,13.49,22423.13485
1,3.34,90,2,25.64,8650.224137000001
1,3.16,63,1,23.12,6401.867534
0,3.67,63,0,37.34,3719.17445
0,2.96,63,1,19.66,1904.140239
0,1.61,90,2,15.47,1749.84168
1,2.46,90,0,16.56,6356.579627
0,3.9,90,2,18.64,4238.980229
1,2.59,200,0,12.17,13606.514669999999
1,2.34,63,0,21.03,4535.699371
1,3.09,63,0,14.6,5313.367369
1,2.44,250,2,34.37,21532.29518
1,3.0,250,0,14.4,22423.13485
1,3.9,90,0,27.76,18297.272409999998
0,3.2,200,2,23.72,8201.383205
1,2.73,63,0,12.6,4095.9938009999996
1,3.0,63,0,17.82,5700.791107
1,3.65,125,0,15.18,14221.08839
0,3.9,125,0,34.82,6943.7765420000005
1,1.69,125,0,24.45,9567.562924
1,3.32,250,2,23.46,22423.13485
1,2.36,125,1,28.32,11097.986359999999
0,2.78,200,0,28.34,7480.779218000001
0,1.57,250,2,20.16,4771.506658
0,3.59,125,1,20.03,5171.367826
0,1.61,63,2,38.31,1749.84168
1,1.48,125,0,21.56,7189.5660450000005
1,3.16,63,0,33.0,7539.195567
1,2.38,200,2,35.16,19173.02017
1,2.36,125,1,20.85,8007.804332
1,3.16,90,2,35.87,10882.04832
0,1.63,90,2,21.26,1749.84168
1,1.98,125,0,38.31,10391.14941
0,1.68,50,1,25.77,1749.84168
1,2.63,63,1,24.22,6585.642443
1,2.04,63,0,38.31,5553.330329
0,2.26,250,2,15.92,6403.244203
0,1.53,125,1,38.31,3030.905764
1,3.27,125,0,19.53,12341.63416
0,2.5,250,0,22.8,8885.512279999999
1,3.18,200,2,15.39,20638.652009999998
0,3.9,50,0,15.17,2082.671346
1,2.66,63,0,35.24,7898.910895999999
0,2.05,90,0,27.61,2618.344947
1,3.9,90,0,36.28,14047.71445
1,1.64,125,1,33.22,8223.242362
1,3.11,50,0,15.33,4689.200965
0,2.16,63,0,21.05,1749.84168
0,2.74,50,0,12.17,1749.84168
1,2.51,125,2,28.31,14167.874730000001
0,2.95,90,0,22.04,3227.975226
0,3.21,90,1,35.61,4435.044818
1,3.5,63,0,36.62,9227.419976000001
0,2.59,50,2,24.6,1749.84168
1,3.25,63,2,12.17,5262.504073
0,1.8,125,0,34.69,2913.793692
1,3.9,63,2,38.31,13516.619859999999
1,3.9,63,1,14.96,6079.146211
1,1.69,200,0,13.33,8903.349920999999
1,3.35,90,0,35.71,12596.026170000001
1,3.53,200,1,26.51,22423.13485
1,3.7,125,0,25.25,16094.0456
1,2.12,250,1,25.68,18325.829980000002
1,2.55,200,1,35.16,21789.522780000003
0,3.47,63,1,15.7,1922.903242
0,2.99,250,2,13.14,15090.18518
1,2.04,125,0,23.16,9891.762294
1,2.69,125,1,22.8,11107.30163
1,3.05,63,0,22.22,6554.687927
1,2.39,125,2,34.03,11809.85744
0,1.8,50,1,38.31,1749.84168
1,1.45,50,0,24.8,2664.855373
1,3.9,200,2,17.97,22423.13485
1,2.08,200,0,31.87,16363.176430000001
1,1.45,63,0,16.8,2509.9657829999996
1,2.88,63,0,23.24,5828.310128
0,2.94,90,1,26.48,3292.898766
1,3.9,63,0,38.31,14091.87986
1,2.28,50,0,32.33,4415.014598
1,3.45,250,0,29.62,22423.13485
1,2.96,125,1,12.17,9920.151184999999
1,2.91,63,2,30.37,6123.052518
1,1.45,50,0,22.37,2259.3020699999997
1,2.09,90,1,25.5,6167.794233
1,3.13,125,2,12.17,8246.523688
1,3.32,63,0,18.07,5737.967381
0,2.15,125,1,19.86,2937.081816
1,3.85,250,0,32.58,22423.13485
1,1.83,250,2,20.34,16368.365469999999
1,3.48,250,0,16.36,22423.13485
1,2.37,125,0,29.76,13376.668679999999
0,1.45,200,0,13.47,2669.448752
1,2.49,125,0,26.24,10502.34161
1,2.54,90,1,15.74,7278.092351
0,2.56,63,0,24.71,2034.964616
0,3.46,50,2,14.49,1749.84168
1,2.01,125,0,32.45,10035.25798
1,2.65,125,2,36.25,13938.700380000002
1,3.47,90,2,31.84,13506.17294
0,2.41,200,2,38.31,6877.869734000001
0,1.68,90,2,38.31,2465.328083
1,2.68,200,1,26.85,18249.89176
1,2.19,125,1,34.74,11043.092990000001
0,3.54,200,1,38.31,10990.11287
1,3.32,250,2,27.27,22423.13485
1,1.81,63,0,16.18,3026.249534
1,2.05,90,0,28.33,7396.972087
1,1.83,90,1,18.81,4829.585042000001
0,1.92,50,1,38.31,1749.84168
1,3.06,63,0,25.96,6701.572668
1,2.02,90,0,30.64,7019.544673
1,2.43,63,0,23.9,5033.964456000001
0,2.26,90,2,20.6,2379.875992
1,1.77,90,2,22.03,4778.90009
1,1.45,50,2,23.41,2304.82674
1,3.9,250,0,12.8,22423.13485
1,1.84,63,2,16.78,3609.3712200000004
0,1.89,200,0,22.5,4582.539622
1,2.93,125,1,20.19,9816.832122
1,2.12,50,0,25.1,3772.860315
1,2.36,63,1,15.88,3732.923669
1,1.93,50,2,36.36,4553.560079
1,1.76,125,2,22.72,8145.189519
0,3.03,125,1,16.74,3768.939289
0,1.59,63,1,38.31,1749.84168
0,1.46,90,0,17.69,1749.84168
1,3.03,200,0,17.7,17472.48667
0,1.61,250,1,12.17,4466.2720420000005
1,2.12,50,1,33.66,4259.942958
1,2.13,200,2,20.14,12123.14249
1,3.39,63,0,23.79,8774.40933
